chunk_id,source_id,record_type,word_count,page_start,page_end,section,rule,clause,heading,warning,audit_flags,severity,groups,text_excerpt
PMFBY_2023_SEC_20_4,PMFBY_2023,parent,7,86,86,20.4,,,Fund for Innovation and Technology (FIAT),SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,20.4 Fund for Innovation and Technology (FIAT)
PMFBY_2023_SEC_21_2,PMFBY_2023,parent,10,88,88,21.2,,,,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,21.2 Yield Loss due to Wide-spread Calamities under Basic Cover
PMFBY_2023_SEC_21_3,PMFBY_2023,parent,7,89,89,21.3,,,Prevented/Failed Sowing and Prevented Planting/Germination Claims,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,21.3 Prevented/Failed Sowing and Prevented Planting/Germination Claims
PMFBY_2023_SEC_21_3_2_1,PMFBY_2023,child,16,89,89,21.3.2.1,,,Prevented/Failed Sowing and Prevented Planting/Germination Claims,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,21.3.2.1 This add-on cover will only be available if this cover is notiﬁed by the State/UT.
PMFBY_2023_SEC_21_4,PMFBY_2023,parent,9,95,95,21.4,,,On-Account Payment of Claims due to Mid-Season Adversity,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,21.4 On-Account Payment of Claims due to Mid-Season Adversity
PMFBY_2023_SEC_21_4_2_1,PMFBY_2023,child,17,95,95,21.4.2.1,,,On-Account Payment of Claims due to Mid-Season Adversity,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,21.4.2.1 This add-on cover will only be available if this cover is notiﬁed by the State/UT Government.
PMFBY_2023_SEC_21_4_6_4,PMFBY_2023,child,15,99,99,21.4.6.4,,,On-Account Payment of Claims due to Mid-Season Adversity,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,21.4.6.4 These claims would be adjusted against the end season area approach yield based claims.
PMFBY_2023_SEC_21_5,PMFBY_2023,parent,3,102,102,21.5,,,Localized Calamity,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE;D_TOP20_SHORT,21.5 Localized Calamity
PMFBY_2023_SEC_21_5_4_1,PMFBY_2023,child,17,102,102,21.5.4.1,,,Localized Calamity,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,21.5.4.1 This add-on cover will only be available if this cover is notiﬁed by the State/UT Government.
PMFBY_2023_SEC_21_5_5_1,PMFBY_2023,child,8,103,103,21.5.5.1,,,Localized Calamity,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,21.5.5.1 Time and Method of Reporting the Loss/Claims
PMFBY_2023_SEC_21_5_5_4,PMFBY_2023,child,16,103,103,21.5.5.4,,,Localized Calamity,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,B. Immediate intimation (within 72 hours) by the insured farmer as detailed in Para 21.5.5.4 below.
PMFBY_2023_SEC_21_5_9_7,PMFBY_2023,child,17,106,107,21.5.9.7,,,Localized Calamity,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,"21.5.9.7 The Insurance Company would disburse the claim, if payable within 15 days of survey of loss."
PMFBY_2023_SEC_21_6,PMFBY_2023,parent,3,111,111,21.6,,,Post-Harvest Losses,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE;D_TOP20_SHORT,21.6 Post-Harvest Losses
PMFBY_2023_SEC_21_6_4_1,PMFBY_2023,child,17,111,111,21.6.4.1,,,Post-Harvest Losses,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,21.6.4.1 This Add-on cover will only be available if this cover is notiﬁed by the State/UT Government.
PMFBY_2023_SEC_21_6_6,PMFBY_2023,parent,4,112,112,21.6.6,,,Post-Harvest Losses,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,21.6.6 Loss Assessment Procedure
PMFBY_2023_SEC_21_7,PMFBY_2023,parent,11,119,119,21.7,,,,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,21.7 Claim Settlement under Multiple Events of Similar or Different Perils
PMFBY_2023_SEC_21_7_8,PMFBY_2023,child,6,121,121,21.7.8,,,,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,21.7.8 Multi-Event Multi-Peril Claim Calculation Flowchart:
PMFBY_2023_SEC_22_1,PMFBY_2023,parent,3,121,121,22.1,,,Empanelment Criteria,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE;D_TOP20_SHORT,22.1 Empanelment Criteria
PMFBY_2023_SEC_27_7,PMFBY_2023,parent,6,132,132,27.7,,,Bank HQs and Bank Branches,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,27.7 Bank HQs and Bank Branches
PMFBY_2023_SEC_27_8,PMFBY_2023,parent,6,132,132,27.8,,,"CSC, BCs & Other Intermediaries",SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,"27.8 CSC, BCs & Other Intermediaries"
PMFBY_2023_SEC_30_6,PMFBY_2023,parent,7,136,136,30.6,,,Krishi Rakshak Portal & Helpline (KRPH),SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,30.6 Krishi Rakshak Portal & Helpline (KRPH)
PMFBY_2023_SEC_30_7,PMFBY_2023,parent,7,137,137,30.7,,,Grievance Redressal Mechanism by Insurance Company,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,30.7 Grievance Redressal Mechanism by Insurance Company
PMFBY_2023_SEC_30_8,PMFBY_2023,parent,18,138,138,30.8,,,,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,"30.8 Committee to Examine the Additional Claims Arising due to Errors, Omissions and Commissions of the ﬁnancial Institutions"
PMFBY_2023_SEC_30_8_2,PMFBY_2023,child,19,138,138,30.8.2,,,,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,30.8.2 The Committee may also invite the senior executive/ofﬁcers of concerned stakeholders to present their cases before the committee.
PMFBY_2023_SEC_31_1,PMFBY_2023,parent,11,138,138,31.1,,,Empanelment Criteria,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,"31 Empanelment and Selection of Insurance Companies (ICs)

31.1 Empanelment Criteria"
PMFBY_2023_SEC_31_2,PMFBY_2023,parent,11,139,139,31.2,,,Selection Criteria of Empaneled Insurance Companies as Implementing,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,31.2 Selection Criteria of Empaneled Insurance Companies as Implementing Agency (IA)
PMFBY_2023_SEC_38_1_6,PMFBY_2023,child,19,144,144,38.1.6,,,,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,38.1.6 Facilitate States in strengthening of AWS/ARG network under WINDS by providing financial support as outlined in Para 7.6.10
PMFBY_2023_SEC_38_2,PMFBY_2023,parent,4,145,145,38.2,,,State Government/UT Administration,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,38.2 State Government/UT Administration
PMFBY_2023_SEC_38_2_7,PMFBY_2023,child,18,145,145,38.2.7,,,State Government/UT Administration,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,"38.2.7 To issue necessary directives to all agencies, institutions, Government departments and Committees involved in implementation of Scheme."
PMFBY_2023_SEC_38_2_23,PMFBY_2023,child,13,147,147,38.2.23,,,State Government/UT Administration,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.2.23 Setting up of the State PMU with adequate infrastructure and domain expertise.
PMFBY_2023_SEC_38_2_25,PMFBY_2023,child,17,147,147,38.2.25,,,State Government/UT Administration,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.2.25 To undertake performance evaluation of implementing Insurance Companies and calculate financial penalty as per Operational Guidelines.
PMFBY_2023_SEC_38_2_26,PMFBY_2023,child,17,147,147,38.2.26,,,State Government/UT Administration,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,"38.2.26 Timely and correct preparation, updation and digitization of Village level master (Location master) on the NCIP."
PMFBY_2023_SEC_38_3,PMFBY_2023,parent,6,147,147,38.3,,,Central PMUs and State PMUs,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,38.3 Central PMUs and State PMUs
PMFBY_2023_SEC_38_3_1,PMFBY_2023,child,14,147,147,38.3.1,,,Central PMUs and State PMUs,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.3.1 Monitoring of the implementation of Crop Insurance Schemes at national and State/UT level.
PMFBY_2023_SEC_38_3_4,PMFBY_2023,child,16,147,147,38.3.4,,,Central PMUs and State PMUs,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.3.4 Appraisal/ benchmarking and standardization of crop insurance products (weather based) for various participating Insurance Companies.
PMFBY_2023_SEC_38_3_5,PMFBY_2023,child,18,147,147,38.3.5,,,Central PMUs and State PMUs,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,"38.3.5 Undertake the evaluation, impact & correlation studies for various activities being performed and executed under the scheme."
PMFBY_2023_SEC_38_3_6,PMFBY_2023,child,16,147,147,38.3.6,,,Central PMUs and State PMUs,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,"38.3.6 To undertake awareness, capacity building and training of all the stakeholders engaged in crop insurance."
PMFBY_2023_SEC_38_3_7,PMFBY_2023,child,14,147,147,38.3.7,,,Central PMUs and State PMUs,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.3.7 To provide technical input to Government & Insurance Companies regarding crop insurance products.
PMFBY_2023_SEC_38_3_10,PMFBY_2023,child,16,148,148,38.3.10,,,Central PMUs and State PMUs,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.3.10 Development of effective and objective Monitoring & Evaluation (M&E) Framework & Management Information System (MIS).
PMFBY_2023_SEC_38_4,PMFBY_2023,parent,4,148,148,38.4,,,Insurance Companies (ICs),SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,38.4 Insurance Companies (ICs)
PMFBY_2023_SEC_38_4_9,PMFBY_2023,child,16,148,148,38.4.9,,,Insurance Companies (ICs),SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,"38.4.9 Provide requisite reports, statistics and information demanded by the GoI and the State Governments/UT Administrations."
PMFBY_2023_SEC_38_4_15,PMFBY_2023,child,17,149,149,38.4.15,,,Insurance Companies (ICs),SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.4.15 To deploy sufﬁcient manpower to co-observe CCEs and allied activities. Ensure compulsory co-observance through CCE-Agri App.
PMFBY_2023_SEC_38_4_18,PMFBY_2023,child,18,149,149,38.4.18,,,Insurance Companies (ICs),SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.4.18 To provide necessary inputs to the State Governments/UT Administration/SLCCCI as required as per the notiﬁcation or otherwise.
PMFBY_2023_SEC_38_5,PMFBY_2023,parent,3,149,149,38.5,,,Financial Institutions/Banks,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE;D_TOP20_SHORT,38.5 Financial Institutions/Banks
PMFBY_2023_SEC_38_5_5,PMFBY_2023,child,19,150,150,38.5.5,,,Financial Institutions/Banks,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.5.5 To assist all farmers who want to opt-out from the scheme and maintain records of all opt-out applications.
PMFBY_2023_SEC_38_5_15,PMFBY_2023,child,18,151,151,38.5.15,,,Financial Institutions/Banks,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,"38.5.15 To educate the farmers on the Scheme features, benefits and importance to get enrolled under the scheme."
PMFBY_2023_SEC_38_6,PMFBY_2023,parent,8,151,151,38.6,,,Common Service Centre- Special Purpose Vehicle (CSC-SPV),SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,38.6 Common Service Centre- Special Purpose Vehicle (CSC-SPV)
PMFBY_2023_SEC_38_6_6,PMFBY_2023,child,14,152,152,38.6.6,,,Common Service Centre- Special Purpose Vehicle (CSC-SPV),SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.6.6 To ensure post sales services and facilitate grievance redressal of the insured farmers.
PMFBY_2023_SEC_38_7,PMFBY_2023,parent,9,152,152,38.7,,,Common Service Centers - Village Level Entrepreneurs (CSC-VLE),SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,38.7 Common Service Centers - Village Level Entrepreneurs (CSC-VLE)
PMFBY_2023_SEC_38_7_4,PMFBY_2023,child,19,153,153,38.7.4,,,Common Service Centers - Village Level Entrepreneurs (CSC-VLE),SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.7.4 To ﬁll up the online application on the NCIP and collect the required documents from non- loanee farmers.
PMFBY_2023_SEC_38_7_8,PMFBY_2023,child,17,153,153,38.7.8,,,Common Service Centers - Village Level Entrepreneurs (CSC-VLE),SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.7.8 To issue acknowledgement receipt to the concerned farmer upon successful submission of application under the scheme.
PMFBY_2023_SEC_38_8,PMFBY_2023,parent,5,153,153,38.8,,,Designated Insurance Agents/Insurance Intermediaries,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,38.8 Designated Insurance Agents/Insurance Intermediaries
PMFBY_2023_SEC_38_8_8,PMFBY_2023,child,17,154,154,38.8.8,,,Designated Insurance Agents/Insurance Intermediaries,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,38.8.8 To issue acknowledgement receipt to the concerned farmer upon successful submission of application under the scheme
PMFBY_2023_SEC_38_8_9,PMFBY_2023,child,15,154,154,38.8.9,,,Designated Insurance Agents/Insurance Intermediaries,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,"38.8.9 To facilitate post sales services, claim intimation and grievance redressal of the insured farmers."
PMFBY_2023_SEC_38_10,PMFBY_2023,parent,3,155,155,38.10,,,Loanee Farmers,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,38.10 Loanee Farmers
PMFBY_2023_SEC_38_11,PMFBY_2023,parent,3,156,156,38.11,,,Non-Loanee Farmers,SHORT_CHUNK;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;E_STRUCTURE,38.11 Non-Loanee Farmers
PMFBY_2023_SEC_864,PMFBY_2023,parent,4,160,167,,,,b) Limited area-based notiﬁcation,CONTEXT_PARENT;SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,b) Limited area-based notiﬁcation
PMFBY_2023_SEC_2,PMFBY_2023,parent,3,168,168,2,,,Risks Covered:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,2. Risks Covered:
PMFBY_2023_SEC_3_002,PMFBY_2023,parent,3,168,168,3,,,Risk Acceptance:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,3. Risk Acceptance:
PMFBY_2023_SEC_3_10,PMFBY_2023,parent,3,170,170,3.10,,,Risk Acceptance:,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,3.10 Eligibility Criteria:
PMFBY_2023_SEC_3_10_1,PMFBY_2023,child,18,170,170,3.10.1,,,Eligibility Criteria:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,3.10.1 This add-on cover will only be available if this cover is notiﬁed by the State Governments/UT Administrations.
PMFBY_2023_SEC_3_10_8,PMFBY_2023,child,12,171,171,3.10.8,,,Eligibility Criteria:,SHORT_CHUNK,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,3.10.8 This add-on cover will be available initially for major crops only.
PMFBY_2023_SEC_4_002,PMFBY_2023,parent,2,171,171,4,,,Proxy-Indicators:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT;D_TOP20_SHORT,4. Proxy-Indicators:
PMFBY_2023_SEC_5_002,PMFBY_2023,parent,4,171,171,5,,,Loss Assessment Procedure:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,5. Loss Assessment Procedure:
PMFBY_2023_SEC_5_1_002,PMFBY_2023,child,8,171,171,5.1,,,Loss Assessment Procedure:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,5.1 Time and method of reporting the loss/claims:
PMFBY_2023_SEC_5_2_002,PMFBY_2023,child,18,171,171,5.2,,,Loss Assessment Procedure:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,B. Immediate intimation (within 72 hours) by the insured farmer as detailed in Para 5.2 (Annexure I) below.
PMFBY_2023_SEC_6_002,PMFBY_2023,parent,9,172,172,6,,,Channel of Reporting i.e. Whom to be Reported:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,6. Channel of Reporting i.e. Whom to be Reported:
PMFBY_2023_SEC_7_002,PMFBY_2023,parent,7,172,172,7,,,Documentary Evidence Required for Claim Assessment:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,7. Documentary Evidence Required for Claim Assessment:
PMFBY_2023_SEC_8_002,PMFBY_2023,parent,9,173,173,8,,,Appointment of Loss Assessors by the Insurance Company:,SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,8. Appointment of Loss Assessors by the Insurance Company:
CRCS_OMBUDSMAN_DOC,CRCS_OMBUDSMAN,parent,12,1,2,,,,,CONTEXT_PARENT;SHORT_CHUNK,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,B_SHORT,GotoMainContent | Stemap | Contactus | As A A A English v
